Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Hour,Day,Month,Cross_Border,Large_Transaction,Round_Amount,Sender_Frequency,Risk_Score
2019-01-01 00:28:00,86FDE7F90,8E7796700,9CFF65AE0,ABAB578B0,21.55,US Dollar,21.55,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,80E79DC60,8E7B702B0,97D4C38A0,9AFF2C0F0,143.81,US Dollar,143.81,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,815C33FF0,8E7B78FA0,934430050,A5A311AD0,20.02,US Dollar,20.02,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,82ED35EA0,8E7B89330,A19537F00,A4BFC2410,7.41,US Dollar,7.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,87BE72E80,8E7B75A20,829F0E470,8E580C3B0,172.52,US Dollar,172.52,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,8BBF33D30,8E7B7B770,80B2D73B0,83A59EB00,50.04,US Dollar,50.04,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,80E972C60,8E7B7D1A0,832594B30,8822F57C0,45.13,US Dollar,45.13,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,80970A7C0,8E7B9C050,8EF052B10,8FAB5F730,8.19,US Dollar,8.19,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:18:00,845BB9360,8E7BE06F0,82BFABB50,86F921D20,49.95,US Dollar,49.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,80E608ED0,8E7B64F60,83904D5F0,A3EB30BA0,6.93,US Dollar,6.93,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,8BC0B6A90,8E7BAD6A0,9B848FE20,AEAE92470,7.04,US Dollar,7.04,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,85FA746F0,8E7BB7080,8118FA340,A2919D000,22.39,US Dollar,22.39,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,800319940,8E7BC1750,95D15A1B0,AE9FDBE00,10.42,US Dollar,10.42,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,886AA0720,8E7C33B40,923B50EC0,96C09B9E0,815.12,US Dollar,815.12,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:02:00,83D7C70F0,8E7C37290,8047B7D20,80498B580,3.06,US Dollar,3.06,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,86166EC90,8E7C3DC70,8307C5E90,8700EB5E0,9.68,US Dollar,9.68,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,8A59126E0,8E7C4C820,83598E960,8F8C47D70,9.93,US Dollar,9.93,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,844BD9B80,8E7C2F260,82C3DF030,9E1B9F4A0,3.62,US Dollar,3.62,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,8DD0397B0,8E7C586A0,81AB8B620,822697710,45.51,US Dollar,45.51,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,878833120,8E7C1E4A0,817053190,B12BF9D30,93.05,US Dollar,93.05,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,869BA4FE0,8E7C27360,99F146700,9B4912910,93.36,US Dollar,93.36,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8A71DA200,8E7C29700,87A0DAD80,87BCE4C00,141.84,US Dollar,141.84,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,835F78ED0,8E7C75B30,817BF2820,81A77A1D0,64.94,US Dollar,64.94,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,8526483C0,8E7D381B0,88198E3E0,940F64930,3.6,US Dollar,3.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,811947A30,85C5DA660,8A5733A70,96440C050,11.8,US Dollar,11.8,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,850ECDDD0,8E7D5A500,94D115260,AFC6CB500,138.94,US Dollar,138.94,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,838E22060,8E7D6A8F0,826EBEF70,829B8D590,109.38,US Dollar,109.38,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,828DE8380,8E7D52770,A9EE82020,AD3C50700,5.8,US Dollar,5.8,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8AE886980,8E7D733A0,9F752D120,B40ED22E0,182.62,US Dollar,182.62,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,80010BD60,8E7D76E20,823B70BC0,850D38E10,171.78,US Dollar,171.78,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,836B6FDD0,8E7D7BF70,8578423B0,89DB1E630,96.11,US Dollar,96.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,8819A51A0,8E7DB8E50,8234DE1B0,88C412AA0,291.93,US Dollar,291.93,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:07:00,8035DC7D0,8E7DE4F30,80EC46F70,821D91540,12.97,US Dollar,12.97,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,8409F2590,8E7DE6F60,81244F500,86D94E230,6.09,US Dollar,6.09,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8CB4EFBA0,8E7D3CC60,9181B88B0,96C1E1E10,11.43,US Dollar,11.43,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,8DA7DBDF0,8E7DBE210,80A0AB2D0,965438BD0,134.93,US Dollar,134.93,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,8E19FC280,8E7DBF0A0,8FF4D6D30,9531B5A30,75.64,US Dollar,75.64,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,83E663F30,8E7DD97A0,826060C10,833F15AE0,384.04,US Dollar,384.04,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:09:00,8612981D0,8E7DE1170,8764FF8C0,9124B86E0,7.28,US Dollar,7.28,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,897C4B5C0,8E7DE19D0,9181B88B0,96C1E1E10,49.15,US Dollar,49.15,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,84052E500,8E7E0A510,8645867A0,A8424EB30,22.28,US Dollar,22.28,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,8D602EAA0,8E7D33A20,8DA8F44B0,9EDB11970,114.9,US Dollar,114.9,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,8DC8F7CC0,8E7ECBF60,8D820BA30,97C075A10,5.71,US Dollar,5.71,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,894890D40,8E7ED1810,9BA9CC350,A76FF7560,115.08,US Dollar,115.08,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,835588450,8E7EEA140,98EB57030,AC86187D0,84.7,US Dollar,84.7,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,8408BD710,8E7EFB0A0,A43C0CA90,A48976790,2.16,US Dollar,2.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,89CBD6CC0,8E7EDD460,8F74D4DD0,B1F412570,36.17,US Dollar,36.17,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,889028DC0,8E7FA1770,9192126E0,A24389600,81.86,US Dollar,81.86,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,85005CBA0,8E7FA4370,95A7993B0,AAFF6F070,19.44,US Dollar,19.44,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,873752A10,8E7FAE950,8313D6C70,A2E9B4910,21.99,US Dollar,21.99,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,8AEBF3F60,8E7FD27D0,8016AEF70,81022CF30,41.19,US Dollar,41.19,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,8C455C6E0,8E7FD6BA0,9758527F0,A41E4F120,33.82,US Dollar,33.82,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,826C5CFD0,8E804AD60,8CA808200,8F5E68330,141.87,US Dollar,141.87,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:29:00,836E27510,8E80660A0,A1A579810,AFDBD21D0,78.2,US Dollar,78.2,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:05:00,802967CF0,8E8075EE0,87B696D50,8DAFA6F40,12.64,US Dollar,12.64,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,80713C280,8E808E690,8E40569A0,98D6BA010,17.6,US Dollar,17.6,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8D0B1E1A0,8E80894A0,824828240,92AFC0990,99.2,US Dollar,99.2,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,829BC23B0,8E80B4BC0,83BD16AE0,8ACF00560,73.87,US Dollar,73.87,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,87BFA7FC0,868D3DE30,800A22C40,806DD9C80,14.81,US Dollar,14.81,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,85F523740,8E80C70B0,8185EDC20,855E21DD0,39.18,US Dollar,39.18,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,888D2D3E0,8E80C7900,979817590,A864B0760,128.25,US Dollar,128.25,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,81A7B8800,8E80D8CB0,A0C139AB0,ABFC04730,22.55,US Dollar,22.55,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,8667646D0,8E80A9150,8415D3A90,8B36E1BE0,27.8,US Dollar,27.8,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,8531FD5F0,8E80E3380,82C1E21A0,89C94BE00,9.53,US Dollar,9.53,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,812AE9970,8E80E7670,807158C80,8D9AF7680,54.07,US Dollar,54.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,80A5CB500,8E80E6AB0,80FCADE50,A3BDF5810,34.53,US Dollar,34.53,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,835E36BD0,8E80EB710,81C5794F0,8EC465FE0,68.01,US Dollar,68.01,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,8D8939D50,8E810F150,807AB08A0,81DB02250,88.53,US Dollar,88.53,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8141B9030,8E813B150,813230DA0,AA92BEEA0,167.8,US Dollar,167.8,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,8D2B57BB0,8E8154B50,8321DB820,8A57A0000,29.02,US Dollar,29.02,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,86D1524C0,8E8162EC0,9D31C3340,9DD286C00,8.23,US Dollar,8.23,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,856003AA0,8E807B220,80BD58210,829B16020,6.11,US Dollar,6.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,831BF3520,8E807C570,9669DAC60,ABC787E80,0.85,US Dollar,0.85,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,869AEFA80,8E81A2280,931BAE590,AC892EB40,34.28,US Dollar,34.28,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,8BBF33D30,8E81D38F0,816214E30,9D03C4100,86.89,US Dollar,86.89,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,8C0466A60,8E81D5660,89D5BFE60,987002830,15.46,US Dollar,15.46,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,8E36A4800,8E81F2860,8E7551F00,921448AF0,27.74,US Dollar,27.74,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,87E8679C0,8E821C490,862FB9500,867120B60,5.39,US Dollar,5.39,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8D8E867B0,8E82BAF70,80FCADE50,B054BA690,9.98,US Dollar,9.98,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,804E35880,8E82D5900,93EBD0570,A53FB5300,123.21,US Dollar,123.21,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,83211A440,8E82F9F10,809B15800,80D8C5B90,7.22,US Dollar,7.22,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:26:00,8D9F6FE80,8E8309AB0,A8B26E450,ABDE79250,26.24,US Dollar,26.24,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,893A5ADD0,8E830BA70,A8B26E450,ABDE79250,246.09,US Dollar,246.09,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,8BEA38B10,8E830C580,809B15800,80D8C5B90,177.21,US Dollar,177.21,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,8408BD710,8E8395FC0,813B39A50,87206B460,16.51,US Dollar,16.51,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,87E01D740,8E83BE000,97E4BACB0,9FBDEF530,9.97,US Dollar,9.97,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,80CD061E0,8E83F3550,803DC67A0,817AB1400,7.08,US Dollar,7.08,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,8592DC6E0,8E83F5750,9A36F01B0,9A9569E90,173.51,US Dollar,173.51,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,80097E360,8E83F9FD0,A113D71F0,B05F520B0,11.76,US Dollar,11.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,854767B60,8E83FA9B0,88CA77970,997D5DEF0,126.9,US Dollar,126.9,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,8578423B0,8E8416790,98F91C0F0,B401B3C30,40.22,US Dollar,40.22,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8BDAEED50,8E8417740,93F704D40,AEE444620,114.76,US Dollar,114.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,836D2CF70,8E84199D0,9D81B0BB0,A5BB0C570,82.24,US Dollar,82.24,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:16:00,845721C90,8E84304F0,975946B90,9DCCEED50,83.3,US Dollar,83.3,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,87BFA7FC0,8E8431060,81233C020,8154A61D0,111.79,US Dollar,111.79,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,8036601B0,8E8437AC0,8167A3360,819A43420,9.63,US Dollar,9.63,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,8C6FB8140,8E846CE30,82008A120,87081D2E0,136.79,US Dollar,136.79,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,8302CFB80,8E8466750,82EF291C0,854D43BA0,28.69,US Dollar,28.69,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,89D6AED10,8E8467AD0,8667CD560,8A501BE20,34.55,US Dollar,34.55,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,80BA95410,8E8475960,8387C34C0,885661480,7.5,US Dollar,7.5,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,8C4B47D10,8E8475CD0,8274F7070,B18704370,96.22,US Dollar,96.22,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,87F124E40,8E8499E80,9B9680A30,A9AE8FAF0,14.17,US Dollar,14.17,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,8E2BFAA80,8E8429D00,813264140,887C5FE90,164.43,US Dollar,164.43,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8B75C5B80,8E8445290,81D001C20,82A431FC0,42.59,US Dollar,42.59,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,804BD0980,8E844A360,829EF31C0,8C239A360,111.38,US Dollar,111.38,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:23:00,88C09C490,8E844B6D0,8530F81B0,A094B38C0,52.27,US Dollar,52.27,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,88F2F7B50,8E844BBD0,81345BCC0,82E79FE80,133.57,US Dollar,133.57,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:18:00,8CF821430,8E8454190,81345D320,920C37580,58.27,US Dollar,58.27,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,8AA39AAF0,8E84A5390,8C047DBB0,9580B3CE0,40.13,US Dollar,40.13,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,89234CAD0,8E84C72C0,9EA253C60,A7BC6D110,36.85,US Dollar,36.85,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,828397B40,8E84CD230,953EE0810,A2A89BBC0,77.16,US Dollar,77.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,8A15014F0,8E84CE460,82AF59690,B18C6EF60,264.05,US Dollar,264.05,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,8DD610DA0,8E84DB140,82C2230D0,97DF9A2F0,48.32,US Dollar,48.32,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,831E73670,8E83EC650,86E0124E0,8ED0D9260,35.78,US Dollar,35.78,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,82C3DF030,8E84A88F0,8060B6450,88594C0B0,4.39,US Dollar,4.39,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,8B6617B50,8E84E7E70,90C7CDCE0,AC5E266E0,84.42,US Dollar,84.42,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,829065E90,8E85B9E30,992140540,A057B93F0,24.95,US Dollar,24.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:27:00,847AFFCF0,8E862C710,9EBEA91D0,AD6896CB0,22.1,US Dollar,22.1,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,86CE10A70,8E867AA40,8F2A9D360,A7DD61550,13.72,US Dollar,13.72,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:06:00,8053A4DF0,8E86DF5A0,901424830,9CC64A5A0,60.89,US Dollar,60.89,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:24:00,8CF644060,8E86FED90,991F5B240,9E91B9EF0,9.88,US Dollar,9.88,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,81D84EF50,8E872F660,850E8F940,915B3FD70,49.66,US Dollar,49.66,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,8620DE9A0,8E873AA30,82934CE60,833D21870,17.02,US Dollar,17.02,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,8131E0590,8E873C840,812E7F210,818989990,13.41,US Dollar,13.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,83BA8C880,8E8778A50,89EC589B0,9482BDE20,114.71,US Dollar,114.71,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,8BD13D010,8E86CAC80,8337FBE70,89F4D9FB0,10.91,US Dollar,10.91,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:03:00,8C1F63A60,8E86F93D0,829375D80,8754AB890,1.69,US Dollar,1.69,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:13:00,871DFAFC0,8E8777C20,963B3C390,985E66130,0.75,US Dollar,0.75,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,84DE83190,8E86C8320,806C8F170,82F2D5890,22.36,US Dollar,22.36,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:22:00,80B3D0130,8E86C89C0,82139DA50,82AFC1480,172.0,US Dollar,172.0,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,8E6906A40,8E8779A50,82139DA50,82AFC1480,45.8,US Dollar,45.8,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,885E60650,8E879C430,8106AFC00,82AFC1340,280.27,US Dollar,280.27,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,848CFEC30,8E887B030,8DE222520,951E010E0,19.09,US Dollar,19.09,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,8C2280090,8E8898660,8260F54B0,89C9F7C00,35.61,US Dollar,35.61,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:00:00,8706FEC70,8E889E500,9B2D52450,B0E51AB60,5.07,US Dollar,5.07,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,8366FDDA0,8BE51A2F0,9AEF3B240,A0FAFA6B0,106.68,US Dollar,106.68,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,89F379AC0,8E88CF450,922BB7780,A172AFFA0,129.61,US Dollar,129.61,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,83E73C430,8E88B4BA0,81833C160,8B932F840,47.54,US Dollar,47.54,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:09:00,8097B70A0,8E88B9A80,85C0FF400,86CBDE360,22.06,US Dollar,22.06,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:02:00,8A2C7F6E0,8E88C1CA0,97394DF40,A3B7B91F0,3.72,US Dollar,3.72,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:11:00,828712C30,8E88CDCD0,975FB8420,B16F0A160,8.16,US Dollar,8.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,828641B30,8E88D9660,9C1D10230,A34DF8310,247.11,US Dollar,247.11,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:10:00,843D1C850,8E88FA5D0,9A9C1E280,9AB0CC7D0,104.05,US Dollar,104.05,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:08:00,836E27510,8E88A6800,97B5F51E0,9A155A1E0,33.78,US Dollar,33.78,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:25:00,80522E9D0,8E8918D20,80522E9D0,8E8918D20,31864.27,Rupee,433.86,US Dollar,Credit Card,0,0,1,1,1,1,0,2,70
2019-01-01 00:25:00,80522E9D0,8E8918D20,90C1506B0,9131FEB10,31864.27,Rupee,31864.27,Rupee,Credit Card,0,0,1,1,0,1,0,2,40
2019-01-01 00:15:00,8952C6CF0,8E888E5D0,8D90FE560,9063D82C0,71.53,US Dollar,71.53,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:04:00,8003044E0,8E89155B0,A77F008C0,AB961FA60,30.76,US Dollar,30.76,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,843E442C0,8E888B5A0,85FA746F0,8769EC0B0,992.51,US Dollar,992.51,US Dollar,Credit Card,0,0,1,1,0,1,0,1,40
2019-01-01 00:16:00,86CBDD840,8E895A920,94B5F6ED0,ADE48CCD0,185.41,US Dollar,185.41,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:21:00,8C781E280,8E895B460,83075B0B0,A8D07E860,159.61,US Dollar,159.61,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:28:00,87FEDB3A0,8E895FEA0,816DA77A0,877EA9500,2.96,US Dollar,2.96,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:15:00,884D73130,8E89A6620,8319D49A0,AE5E846F0,17.01,US Dollar,17.01,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:12:00,85B498610,8E89A9010,9CA6EB9A0,AB94F5C90,12.87,US Dollar,12.87,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:20:00,89E82CF00,8E8A68B40,827F92CD0,85DA3A1D0,32.84,US Dollar,32.84,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:07:00,8A21638A0,8E8ABD150,975DC09D0,9D89C1D50,154.94,US Dollar,154.94,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:18:00,81E7F8F40,8E8B66630,8BEB06450,8E2DC9830,22.31,US Dollar,22.31,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:14:00,80A8806A0,8E8B89190,83D9E0590,9AA074B30,13.53,US Dollar,13.53,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:01:00,80CF0FA40,8E8B9B0C0,834241A50,900440C90,122.95,US Dollar,122.95,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:17:00,8C24E9A00,8E8BF2970,8A34EFF60,9FB5F1610,47.86,US Dollar,47.86,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:19:00,88A5BAC30,8E8BED4C0,965A197A0,99BBCC4B0,24.91,US Dollar,24.91,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
2019-01-01 00:29:00,8D04CA2A0,8E8BEFCB0,83E6654B0,A0ED4D140,38.16,US Dollar,38.16,US Dollar,Credit Card,0,0,1,1,0,0,0,1,0
